reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
16.646735949981156,1.693935380683981,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8300378879317861,0.149903603106886,1,22,239.54067133066513,196.81720049528474,CERTIFIED
16.799304524905104,1.2269249183000999,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.4349981073195901,0.12951502057249442,1,29,236.42622944320522,180.47386695967222,CERTIFIED
18.858296446376958,1.934810251944653,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8928058604455985,0.25475929756822224,1,28,239.59310669832158,185.1800049407421,CERTIFIED
27.020673098970608,4.647461645958602,-14.400000000000007,-5.0,0.0,150.0,150.0,0.0,0.0,1,15,0.1410116681837621,0.12519436304396003,1,36,312.26813474492917,229.01472517892637,CERTIFIED
16.35161246748407,2.00816811795996,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.15599807908605368,0.07353337982573205,1,24,238.75978058544402,192.07849055961736,CERTIFIED
16.73730339965232,1.8648472877759015,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.33271572964192275,0.15725862097683585,1,22,239.8021506874282,197.03731664517434,CERTIFIED
18.44644682253429,2.1875243295927236,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.29956066475958776,0.11155156296159674,1,28,239.433971152127,184.98268428512827,CERTIFIED
20.788853230804442,4.12151852950764,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.4779998628527734,0.15585688428658429,1,29,243.31037176031208,186.57268951896327,CERTIFIED
20.60015619501369,3.937005489794421,-12.800000000000006,-5.0,0.0,100.0,150.0,0.0,0.0,1,10,0.8788479035179813,0.09406430471912663,1,32,256.7371616848081,191.65327535934824,CERTIFIED
16.899562090736588,2.17695998670767,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6374102645945843,0.26854520208670907,1,21,240.67652207744425,199.83419882602146,CERTIFIED
18.80585781660716,2.057886082530524,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8163468664709526,0.28752463079405277,1,28,239.66374389913767,185.28835780481515,CERTIFIED
18.513597665622395,2.380679408154854,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7410393138887849,0.1447951479232512,1,24,241.29427707377724,194.41642083772888,CERTIFIED
17.753122290900386,2.342458760836601,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.3493311705610773,0.053181667145936085,1,26,239.69558105173698,189.02717350296874,CERTIFIED
17.30270085046467,2.488184860432364,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9270234291794834,0.1285169180543838,1,22,240.99088571089703,198.05833105061026,CERTIFIED
16.569577104772137,2.0869961396442887,-8.000000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6943845021792909,0.09406035089044518,1,20,240.65657324441642,201.81976057424833,CERTIFIED
17.09491657096772,1.717551972489242,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.12321395765886789,0.13306488625153168,1,25,238.81246854345696,190.1946497879333,CERTIFIED
17.569886801664367,2.1019868356346345,-11.600000000000005,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.5186749117317975,0.15178945193526838,1,29,237.37187363729902,181.30553841563216,CERTIFIED
15.713480815408735,1.3229864024372464,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6275993590727119,0.12636270145566308,1,24,237.436467217846,190.90905931495348,CERTIFIED
16.77941247604796,1.4491149889735864,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.05943156270181793,0.12407332247786418,1,27,237.42852746502155,185.10437647005787,CERTIFIED
21.723841035657742,3.092139246202575,-12.800000000000006,-5.0,0.0,90.0,150.0,0.0,0.0,1,9,0.9719285657518071,0.17083922221211245,1,32,247.01598028186032,183.94691470498518,CERTIFIED
18.675545730105643,2.233392377398798,-12.000000000000005,-5.0,0.0,90.0,150.0,0.0,0.0,1,9,0.03812119488366017,0.08111069188978226,1,30,243.90893810750447,184.9559387468055,CERTIFIED
18.426901131128684,2.8148788204422295,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.3082122907585705,0.12846054130546103,1,25,241.24177995157092,192.4299413606658,CERTIFIED
16.161938731583657,1.797284427434186,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.301867331238888,0.15716574459816524,1,29,236.35922315901783,180.3757940968375,CERTIFIED
19.259324715980476,2.615446634944576,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8016288287302047,0.12930193927835754,1,29,240.27477135092505,183.89331539746465,CERTIFIED
