reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,71.51517738470116,1,9,0.9306475505100436,0.17065075348746817,1,28,216.51517738470116,171.68379601836446,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,65.73808196491828,0,8,0.22511703249181436,0.09058133097479848,1,25,215.73808196491828,171.70923409967,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,66.20468866075403,1,9,0.04351025376223816,0.1283813961530843,1,32,211.20468866075402,160.93156899837797,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.91998718330714,0,8,0.9458081674546801,0.15667818753793927,1,26,217.91998718330714,171.93530901803834,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.50382981007874,0,8,0.8810745220920311,0.26039359596785394,1,25,220.50382981007874,176.0160976497858,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,91.95311114701308,1,12,0.18260587228801528,0.16107500967074284,1,25,236.9531111470131,194.93110818258214,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.98281810461316,0,8,0.1665322617283307,0.0880072214134846,1,28,217.98281810461316,168.54627672415035,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.06222470448822,0,8,0.25223367913153283,0.15196984956010795,1,24,217.06222470448822,174.64872502861073,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.73373614675532,0,8,0.8260745367529593,0.12471921369250094,1,23,219.73373614675532,178.86721301133244,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.82214290992579,0,8,0.4762028410240513,0.10692924760283085,1,29,219.8221429099258,168.48733050993502,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.63705383919253,0,8,0.3767272421569342,0.13762278546643614,1,28,219.63705383919253,170.03839455112433,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.32480472541236,0,8,0.7435472094928883,0.23990210596367656,1,23,220.32480472541238,179.4243201809481,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,65.05479925485007,0,8,0.12381971190342322,0.13810686258922977,1,24,215.05479925485008,172.83140349826746,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.58448512857437,0,8,0.7545702192355571,0.14635739254197044,1,23,220.58448512857439,179.71740255308677,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.49469603146858,0,8,0.03240903036125675,0.18479399252308537,1,24,221.49469603146858,178.74160519757888,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.22129480367164,0,8,0.2341011865352035,0.19840976116187303,1,24,218.22129480367164,175.6831296966245,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.67419110891042,0,8,0.8408370956003794,0.1932118992426899,1,24,218.6741911089104,176.1006169066025,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.22296849359425,0,8,0.6767468672607511,0.2170259022733264,1,23,219.22296849359424,178.37351440756413,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.97540084971311,0,8,0.28319729599608834,0.1297701614892185,1,28,219.9754008497131,170.34037854690158,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.65806054803247,0,8,0.2727874121489061,0.1459975256395064,1,30,220.65806054803247,167.57390772645374,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.39069980665042,0,8,0.5608973430792712,0.27766115778915024,1,30,221.39069980665042,168.13364356827066,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.93651153138191,0,8,0.6967522518145886,0.12556705318414796,1,25,217.9365115313819,173.69768993485863,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.81626988870805,0,8,0.9741447112587205,0.16329996033354144,1,21,219.81626988870806,182.5490112102355,CERTIFIED
